City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
361,Mar Del Plata,AR,-38.0,-57.56,54.0,54,0,14.99,clear sky
362,Praia Da Vitoria,PT,38.73,-27.07,60.8,67,75,19.8,broken clouds
363,Anadyr,RU,64.75,177.48,39.2,80,75,11.18,broken clouds
364,Pampa,US,35.54,-100.96,82.4,44,1,20.8,clear sky
365,Puro,PH,12.48,123.38,80.89,82,77,11.1,broken clouds
366,Asuncion,PY,-25.3,-57.64,98.6,29,20,5.82,few clouds
367,Ambunti,PG,-4.24,142.84,72.43,98,100,0.78,light rain
368,Gainesville,US,29.65,-82.32,80.6,74,1,11.41,clear sky
369,Sobolevo,RU,54.43,31.9,41.77,95,100,4.32,overcast clouds
370,Moroni,KM,-11.7,43.26,79.16,63,0,7.49,clear sky
371,Sitka,US,57.05,-135.33,39.2,41,1,9.17,clear sky
372,Mehamn,NO,71.04,27.85,26.6,86,10,11.41,clear sky
373,Mokhsogollokh,RU,61.47,128.92,9.72,96,1,3.02,clear sky
374,Sao Felix Do Xingu,BR,-6.64,-51.99,83.3,54,65,1.63,broken clouds
375,Nishihara,JP,26.18,127.76,75.2,100,75,6.93,light intensity shower rain
376,Havelock,US,34.88,-76.9,75.99,83,100,7.83,overcast clouds
377,Sokolo,ML,14.73,-6.12,89.22,15,0,7.52,clear sky
378,Ahuimanu,US,21.44,-157.84,82.4,78,90,10.29,overcast clouds
379,Sorong,ID,-0.88,131.25,78.42,84,100,5.3,overcast clouds
380,Fort Nelson,CA,58.81,-122.7,24.8,58,75,6.93,broken clouds
381,Vardo,NO,70.37,31.11,30.2,92,75,4.7,broken clouds
382,Nuqui,CO,5.71,-77.27,79.41,84,82,8.99,light rain
383,Saquena,PE,-4.67,-73.52,77.9,94,100,3.76,overcast clouds
384,Evensk,RU,61.95,159.23,32.4,87,0,4.36,clear sky
385,Fukue,JP,32.69,128.84,69.31,88,100,18.05,light rain
386,Touros,BR,-5.2,-35.46,75.2,100,75,4.7,shower rain
387,Comodoro Rivadavia,AR,-45.87,-67.5,60.8,63,40,16.11,scattered clouds
388,Inongo,CD,-1.95,18.27,72.36,92,73,5.5,broken clouds
389,Shestakovo,RU,56.49,103.96,36.73,92,100,5.19,overcast clouds
390,Port Macquarie,AU,-31.43,152.92,70.0,63,45,1.01,scattered clouds
391,Texarkana,US,33.43,-94.05,86.0,51,20,10.29,few clouds
392,Acapulco,MX,16.86,-99.89,87.8,70,75,5.82,broken clouds
393,Varna,BG,43.22,27.92,48.2,93,7,3.36,clear sky
394,Oranjestad,AW,12.52,-70.03,87.8,74,40,18.34,scattered clouds
395,Havoysund,NO,71.0,24.66,28.4,79,0,13.87,clear sky
396,Pasvalys,LT,56.06,24.4,50.0,93,90,11.41,light rain
397,Elk City,US,35.41,-99.4,84.2,42,1,24.16,clear sky
398,Subtanjalla,PE,-14.02,-75.76,68.0,64,0,23.04,clear sky
399,Zhigansk,RU,66.77,123.37,14.59,96,99,2.59,overcast clouds
400,Obidos,BR,-1.92,-55.52,83.79,61,84,2.91,light rain
401,Lasa,IT,46.62,10.7,52.0,100,5,5.82,clear sky
402,Lethem,GY,3.38,-59.8,89.19,43,81,5.48,broken clouds
403,Umm Lajj,SA,25.02,37.27,85.35,28,0,10.07,clear sky
404,Kumluca,TR,36.37,30.29,67.6,59,3,5.35,light rain
405,Beckley,US,37.78,-81.19,73.4,46,1,6.93,clear sky
406,Rio Gallegos,AR,-51.62,-69.22,57.2,47,96,6.93,overcast clouds
407,Sao Joao Da Barra,BR,-21.64,-41.05,77.0,78,40,12.75,scattered clouds
408,Sakaiminato,JP,35.55,133.23,62.6,93,90,1.12,light rain
409,Iranshahr,IR,27.2,60.68,64.4,6,0,1.48,clear sky
410,Gaoual,GN,11.75,-13.2,77.74,76,98,2.39,overcast clouds
411,Balkanabat,TM,39.51,54.37,54.79,44,4,3.76,clear sky
412,Puerto Baquerizo Moreno,EC,-0.9,-89.6,71.6,83,75,17.22,broken clouds
413,Mildura,AU,-34.2,142.15,66.0,67,67,8.05,broken clouds
414,Veroia,GR,40.52,22.2,57.99,64,0,3.29,clear sky
415,Bonthe,SL,7.53,-12.51,78.31,87,100,4.63,light rain
416,Norman Wells,CA,65.28,-126.83,23.0,85,90,16.11,light snow
417,Grindavik,IS,63.84,-22.43,41.0,86,75,20.8,broken clouds
418,Constitucion,CL,-35.33,-72.42,55.65,72,4,12.8,clear sky
419,Port Hardy,CA,50.7,-127.42,50.0,66,20,11.41,few clouds
420,Pauini,BR,-7.71,-66.98,78.22,86,100,2.71,light rain
421,Vancouver,CA,49.25,-123.12,55.0,62,20,17.22,few clouds
422,Yulara,AU,-25.24,130.99,75.2,50,68,3.36,broken clouds
423,Porto Seguro,BR,-16.45,-39.06,78.8,69,47,12.75,scattered clouds
424,Carnduff,CA,49.17,-101.8,28.99,67,33,4.0,scattered clouds
425,Ust-Kulom,RU,61.69,53.69,26.38,97,100,8.84,overcast clouds
426,Sibolga,ID,1.74,98.78,75.83,83,100,4.76,moderate rain
427,Snasa,NO,64.25,12.38,33.49,90,99,4.72,overcast clouds
428,Mazyr,BY,52.05,29.25,46.4,83,100,5.53,overcast clouds
429,Wuwei,CN,37.93,102.64,41.0,42,0,3.36,clear sky
430,Sarangani,PH,5.4,125.46,83.44,74,100,7.16,overcast clouds
431,Raahe,FI,64.68,24.48,32.0,91,90,16.11,snow
432,Sumkino,RU,58.11,68.32,32.99,94,92,7.16,overcast clouds
433,Mayo,US,38.89,-76.51,73.99,88,1,10.29,clear sky
434,Mago,RU,53.25,140.18,37.8,86,99,3.06,overcast clouds
435,Birjand,IR,32.87,59.22,44.6,10,0,9.17,clear sky
436,Pappinisseri,IN,11.95,75.35,73.4,100,90,4.7,moderate rain
437,Grand-Lahou,CI,5.14,-5.02,77.79,89,16,9.19,few clouds
438,Nyurba,RU,63.28,118.33,16.52,97,80,3.69,broken clouds
439,Karasjok,NO,69.47,25.51,24.8,92,77,19.46,broken clouds
440,Greenville,US,35.61,-77.37,78.8,61,1,3.36,clear sky
441,Plettenberg Bay,ZA,-34.05,23.37,60.46,73,0,3.38,clear sky
442,Banloc,RO,45.38,21.14,59.0,51,100,19.46,overcast clouds
443,Porto Belo,BR,-27.16,-48.55,73.4,88,40,11.41,scattered clouds
444,Namatanai,PG,-3.67,152.43,83.08,72,66,8.1,broken clouds
445,Ginda,IN,30.69,78.49,52.0,57,15,4.14,few clouds
446,Saint Anthony,US,45.02,-93.22,36.0,64,90,8.05,overcast clouds
447,Aksarka,RU,66.56,67.8,18.48,97,98,13.09,overcast clouds
448,Meulaboh,ID,4.14,96.13,76.28,86,98,5.86,light rain
449,Bandar-E Lengeh,IR,26.56,54.88,80.6,28,0,9.17,clear sky
450,Luis Correia,BR,-2.88,-41.67,80.29,78,20,16.06,few clouds
451,Huarmey,PE,-10.07,-78.15,67.84,72,26,10.31,scattered clouds
452,Haines Junction,CA,60.75,-137.51,26.51,78,7,3.18,clear sky
453,Sept-Iles,CA,50.2,-66.38,33.01,95,90,14.99,snow
454,Iquique,CL,-20.22,-70.14,64.4,72,90,16.11,overcast clouds
455,Codrington,AU,-38.27,141.97,51.3,81,63,6.69,broken clouds
456,Jaroslaw,PL,50.02,22.68,52.0,71,100,12.75,overcast clouds
457,Vicuna,CL,-30.03,-70.71,73.0,30,0,5.53,clear sky
458,Belaya Gora,RU,68.53,146.42,6.71,93,100,1.01,overcast clouds
459,San Jeronimo,PE,-11.95,-75.28,57.54,52,74,6.93,light rain
460,Beni,CD,0.5,29.47,61.77,100,84,0.74,broken clouds
461,Bilma,NE,18.69,12.92,80.78,15,0,5.57,clear sky
462,Port Hawkesbury,CA,45.62,-61.35,50.0,100,90,10.29,mist
463,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,39.2,44,0,11.18,clear sky
464,Tres Arroyos,AR,-38.37,-60.28,55.62,56,0,11.27,clear sky
465,Farmington,US,36.73,-108.22,78.8,7,1,6.51,clear sky
466,Neiafu,TO,-18.65,-173.98,80.6,74,40,11.41,scattered clouds
467,Ust-Nera,RU,64.57,143.2,6.3,87,100,5.39,overcast clouds
468,Kassala,SD,15.45,36.4,81.43,42,0,8.39,clear sky
469,Maryville,US,35.76,-83.97,78.8,54,20,3.36,few clouds
470,Korla,CN,41.76,86.15,44.37,52,0,1.14,clear sky
471,Aswan,EG,24.09,32.91,74.98,31,0,1.97,clear sky
472,Itarema,BR,-2.92,-39.92,79.77,80,61,15.73,broken clouds
473,Komsomolets,KZ,53.75,62.07,35.15,83,82,7.29,broken clouds
474,Pokhara,NP,28.23,83.98,64.65,36,0,5.77,clear sky
475,Beloha,MG,-25.17,45.05,70.57,72,0,10.47,clear sky
476,Yayva,RU,59.33,57.26,30.0,99,85,7.85,overcast clouds
477,Flinders,AU,-34.58,150.86,64.0,89,86,1.01,overcast clouds
478,Marawi,PH,8.0,124.29,75.99,87,100,4.0,overcast clouds
479,Honiara,SB,-9.43,159.95,80.6,83,75,11.41,broken clouds
480,Maceio,BR,-9.67,-35.74,78.8,78,20,8.05,few clouds
481,Stettler,CA,52.32,-112.72,21.38,91,73,13.47,broken clouds
482,Aklavik,CA,68.22,-135.01,21.2,79,75,2.24,broken clouds
483,Talas,TR,38.69,35.55,51.8,71,30,4.7,scattered clouds
484,Reconquista,AR,-29.15,-59.65,78.33,73,2,9.26,clear sky
485,Zwedru,LR,6.07,-8.13,72.18,97,100,2.55,overcast clouds
486,Moose Factory,CA,51.26,-80.61,32.0,98,90,3.36,overcast clouds
487,Vao,NC,-22.67,167.48,73.26,85,0,13.53,clear sky
488,Sinnamary,GF,5.38,-52.95,81.45,76,4,10.71,clear sky
489,Khasan,RU,42.43,130.64,49.86,67,44,16.69,scattered clouds
490,Pangnirtung,CA,66.15,-65.71,26.6,92,90,5.82,light snow
491,Niamey,NE,13.51,2.11,91.4,38,0,2.24,clear sky
492,Fernley,US,39.61,-119.25,75.99,23,13,5.01,few clouds
493,Taoudenni,ML,22.68,-3.98,83.52,15,70,8.05,broken clouds
494,Mana,GF,5.66,-53.78,81.95,75,0,12.06,clear sky
495,Dangtu,CN,31.57,118.49,60.01,100,94,2.24,light rain
496,Verkh-Usugli,RU,52.7,115.17,18.79,90,0,2.59,clear sky
497,Marzuq,YE,14.4,46.47,69.42,25,15,4.54,few clouds
498,Springdale,US,36.19,-94.13,81.0,57,40,13.87,scattered clouds
499,Kurilsk,RU,45.23,147.88,51.64,81,100,13.6,overcast clouds
500,Am Timan,TD,11.03,20.28,75.69,45,98,3.71,overcast clouds
501,Itajai,BR,-26.91,-48.66,73.4,88,40,11.41,scattered clouds
502,Thunder Bay,CA,48.4,-89.32,39.2,86,75,9.17,broken clouds
503,Manokwari,ID,-0.87,134.08,80.67,68,99,3.62,light rain
504,Pontianak,ID,-0.03,109.33,75.81,95,84,3.38,broken clouds
505,Abu Samrah,SY,35.3,37.18,63.57,87,0,7.0,clear sky
506,Berdigestyakh,RU,62.1,126.7,9.72,96,78,3.29,broken clouds
507,Coahuayana,MX,18.73,-103.68,84.2,74,40,11.41,scattered clouds
508,Maba,CN,24.68,113.6,58.1,87,42,3.53,scattered clouds
509,Hami,CN,42.8,93.45,47.82,48,0,4.05,clear sky
510,Manaus,BR,-3.1,-60.02,84.2,88,75,2.24,broken clouds
511,Nelson Bay,AU,-32.72,152.15,69.01,77,100,2.24,overcast clouds
512,Naze,JP,28.37,129.48,78.8,88,75,11.41,broken clouds
513,Ferrol,ES,43.48,-8.24,55.99,87,20,6.93,few clouds
514,Half Moon Bay,US,37.46,-122.43,84.0,72,1,10.29,haze
515,Homer,US,59.64,-151.55,39.99,69,1,10.29,clear sky
516,Vila,PT,42.03,-8.16,50.0,90,9,7.0,clear sky
517,Shitanjing,CN,39.23,106.34,36.59,63,0,1.72,clear sky
518,Linguere,SN,15.4,-15.12,87.39,15,16,5.03,few clouds
519,Fairbanks,US,64.84,-147.72,26.01,92,90,1.5,overcast clouds
520,Misratah,LY,32.38,15.09,70.83,62,0,10.74,clear sky
521,Hovd,MN,48.01,91.64,29.41,86,4,0.74,clear sky
522,Loudeac,FR,48.18,-2.75,53.6,87,0,5.82,clear sky
523,Mayumba,GA,-3.43,10.66,77.25,87,100,4.12,overcast clouds
524,Loukhi,RU,66.08,33.04,27.1,98,46,4.0,scattered clouds
525,Kailua,US,21.4,-157.74,82.4,78,90,10.29,overcast clouds
526,Carauari,BR,-4.88,-66.9,83.66,68,41,4.74,light rain
527,Matara,LK,5.95,80.54,78.48,86,9,11.59,light rain
528,Dubti,ET,11.74,41.09,86.32,20,1,4.74,clear sky
529,Shemonaikha,KZ,50.63,81.91,45.97,52,12,13.56,few clouds
530,Snezhnogorsk,RU,69.19,33.25,12.2,92,75,2.24,broken clouds
531,Tromso,NO,69.65,18.96,28.4,68,0,25.28,clear sky
532,Saint Stephen,GB,50.33,-4.9,53.6,100,79,10.29,broken clouds
533,Shimoda,JP,34.67,138.95,57.0,84,93,1.01,moderate rain
534,Graaff-Reinet,ZA,-32.25,24.53,60.62,45,0,1.97,clear sky
535,Karratha,AU,-20.74,116.85,66.36,50,82,7.43,light rain
536,Hay River,CA,60.82,-115.8,24.8,79,75,18.34,light snow
537,Thessalon,CA,46.25,-83.57,44.6,74,90,5.82,overcast clouds
538,Ngaoundere,CM,7.32,13.58,66.06,75,27,2.01,scattered clouds
539,Katsuura,JP,35.13,140.3,60.8,67,75,12.75,broken clouds
540,Ha Giang,VN,22.83,104.98,62.55,67,32,4.88,scattered clouds
541,Iroquois Falls,CA,48.77,-80.68,35.6,93,90,3.36,mist
542,Zhob,PK,31.34,69.45,55.31,28,0,3.74,clear sky
543,Rundu,NA,-17.93,19.77,72.05,19,0,6.4,clear sky
544,Bathsheba,BB,13.22,-59.52,84.2,74,20,11.41,few clouds
545,Longkou,CN,37.65,120.33,55.78,56,0,10.33,clear sky
546,Alta Floresta,BR,-9.88,-56.09,78.03,76,79,6.76,light rain
547,Nushki,PK,29.55,66.02,48.06,48,0,0.6,clear sky
548,Palmas,BR,-10.21,-48.36,93.2,34,75,4.43,broken clouds
549,Kenai,US,60.55,-151.26,43.0,64,1,6.93,clear sky
550,Ouro Branco,BR,-20.52,-43.69,65.19,91,85,5.1,moderate rain
551,Haysville,US,37.56,-97.35,60.8,93,90,4.7,overcast clouds
552,Vidim,RU,56.41,103.11,33.6,93,95,7.07,overcast clouds
553,Nambale,KE,0.45,34.25,64.99,89,79,1.36,broken clouds
554,Probistip,MK,42.0,22.18,41.0,93,0,1.92,clear sky
555,Vila Velha,BR,-20.33,-40.29,77.0,83,75,5.82,broken clouds
556,Nouadhibou,MR,20.93,-17.03,71.6,94,0,16.11,clear sky
557,Iskateley,RU,67.68,53.15,25.23,97,81,6.51,broken clouds
558,Olafsvik,IS,64.89,-23.71,40.15,90,100,29.12,light rain
559,Kaeo,NZ,-35.1,173.78,61.3,82,100,5.46,light rain
560,Rocha,UY,-34.48,-54.33,54.7,74,48,9.98,scattered clouds
561,Akdepe,TM,42.06,59.38,46.4,65,18,6.93,few clouds
562,Ranong,TH,9.97,98.63,78.69,80,95,3.36,moderate rain
563,Bosaso,SO,11.28,49.18,85.12,36,31,5.03,scattered clouds
564,Mudgee,AU,-32.59,149.59,64.0,100,41,2.24,scattered clouds
565,Qaqortoq,GL,60.72,-46.03,32.0,85,100,3.36,light snow
566,Anzio,IT,41.49,12.62,59.0,82,0,8.05,clear sky
567,Cabo Rojo,PR,18.09,-67.15,82.99,80,20,1.01,few clouds
568,Puerto Ayacucho,VE,5.66,-67.62,83.28,77,75,1.3,moderate rain
569,Aborlan,PH,9.44,118.55,77.0,94,20,4.7,few clouds
570,Panzhihua,CN,26.59,101.71,53.08,81,100,0.27,light rain
571,Yuancheng,CN,36.65,107.79,45.0,51,0,7.74,clear sky
572,Shiyan,CN,32.65,110.78,54.52,66,0,5.08,light rain
573,Leningradskiy,RU,69.38,178.42,36.07,82,100,6.58,overcast clouds
574,Ust-Ilimsk,RU,58.0,102.66,36.25,91,97,9.35,overcast clouds
575,Caucaia,BR,-3.74,-38.65,81.0,83,40,11.41,scattered clouds
576,Gweta,BW,-20.18,25.23,78.55,42,0,17.47,clear sky
577,Astoria,US,46.19,-123.83,55.4,58,20,19.46,few clouds
578,Ayan,RU,56.45,138.17,41.36,90,100,14.43,light rain
579,Chinu,CO,9.11,-75.4,80.28,88,45,8.05,light rain
580,Loanda,AO,-8.84,13.23,75.74,83,62,10.54,broken clouds
581,Eltham,NZ,-39.43,174.3,54.0,91,69,3.0,light rain
582,Zhenlai,CN,45.85,123.3,32.95,84,0,9.31,clear sky
583,Kasongo-Lunda,CD,-6.47,16.82,71.58,91,99,0.87,overcast clouds
584,Rio Grande,BR,-32.03,-52.1,61.0,91,100,4.0,overcast clouds
585,Kualakapuas,ID,-3.01,114.39,75.2,100,9,1.12,mist
586,Nanakuli,US,21.39,-158.15,84.2,70,1,9.17,clear sky
587,Buin,CL,-33.73,-70.75,73.99,38,0,8.05,clear sky
588,Nauta,PE,-4.51,-73.58,77.5,94,100,3.15,light rain
589,Trinidad,BO,-14.83,-64.9,84.2,66,75,6.93,broken clouds
590,Japura,ID,-0.32,102.35,73.76,97,100,4.81,moderate rain
591,Los Llanos De Aridane,ES,28.66,-17.92,71.6,60,40,1.12,scattered clouds
592,Gravdal,NO,68.12,13.5,39.4,70,100,12.68,overcast clouds
593,La Rioja,ES,42.25,-2.5,59.0,76,23,1.12,few clouds
594,Kandete,TZ,-9.15,33.8,62.96,71,100,2.17,overcast clouds
595,Bandar,ID,2.05,99.75,73.08,94,100,2.73,moderate rain
596,La Ronge,CA,55.1,-105.28,28.4,58,75,12.75,broken clouds
597,Jonkoping,SE,57.78,14.16,51.8,100,90,10.29,drizzle
598,Richards Bay,ZA,-28.78,32.04,64.31,81,78,4.52,broken clouds
599,Fredericksburg,US,38.3,-77.46,77.0,78,1,3.36,clear sky
600,Itoman,JP,26.12,127.67,75.2,94,75,4.7,heavy intensity shower rain
601,Woodward,US,36.43,-99.39,82.4,45,40,14.99,scattered clouds
602,Harper,LR,4.38,-7.72,78.31,85,100,7.18,overcast clouds
603,Rawdon,CA,46.05,-73.72,54.0,98,100,1.01,overcast clouds
604,Nikolayevsk-Na-Amure,RU,53.14,140.73,41.41,79,93,3.27,overcast clouds
605,Simao,CN,22.79,100.97,52.7,86,97,2.53,overcast clouds
606,Veraval,IN,20.9,70.37,82.15,78,60,10.2,broken clouds
607,Natal,BR,-5.79,-35.21,75.2,100,75,4.7,shower rain
608,Bulgan,MN,48.81,103.53,28.63,90,0,2.75,clear sky
609,Launceston,AU,-41.45,147.17,55.4,82,90,8.05,overcast clouds
610,Jiayuguan,CN,39.82,98.3,40.26,55,0,4.97,clear sky
611,Jardim,BR,-21.48,-56.14,79.88,69,56,5.61,broken clouds
612,Horki,BY,54.29,30.98,40.08,96,100,4.68,overcast clouds
613,Narasannapeta,IN,18.42,84.05,76.82,83,100,6.35,moderate rain
614,Henties Bay,NA,-22.12,14.28,61.0,88,74,1.01,broken clouds
615,Muravlenko,RU,63.79,74.52,19.83,98,76,4.72,broken clouds
616,Moundsville,US,39.92,-80.74,73.4,64,75,6.93,broken clouds
617,Mattawa,US,46.74,-119.9,59.0,38,75,10.29,broken clouds
618,Ambovombe,MG,-25.17,46.08,68.61,85,0,9.53,clear sky
619,Ipanguacu,BR,-5.5,-36.85,85.23,54,27,15.95,scattered clouds
620,Charters Towers,AU,-20.1,146.27,74.52,69,22,11.39,few clouds
621,Bubaque,GW,11.28,-15.83,82.06,83,97,11.52,overcast clouds
622,Kapoeta,SS,4.77,33.59,79.72,59,87,2.42,overcast clouds
623,Poum,NC,-20.23,164.02,76.6,74,3,8.08,clear sky
624,Ola,RU,59.58,151.28,29.91,85,1,8.43,clear sky
625,Christchurch,NZ,-43.53,172.63,61.0,67,90,2.24,overcast clouds
626,Chicama,PE,-7.84,-79.15,69.46,66,87,9.48,overcast clouds
627,Najran,SA,17.49,44.13,69.8,21,0,1.43,clear sky
628,Bitung,ID,1.45,125.18,71.6,83,20,8.9,few clouds
629,Haflong,IN,25.18,93.03,70.03,94,83,1.39,light rain
630,Belyy Yar,RU,53.6,91.39,26.6,100,70,4.47,broken clouds
631,Whitianga,NZ,-36.83,175.7,65.88,57,18,3.96,few clouds
632,Kodinsk,RU,58.69,99.18,33.46,93,96,4.34,overcast clouds
633,Bairiki,KI,1.33,172.98,82.4,74,40,6.93,scattered clouds
634,Angouleme,FR,45.65,0.15,61.0,93,99,6.93,light rain
635,Chissamba,AO,-12.17,17.33,68.94,66,63,7.31,broken clouds
636,Port Moresby,PG,-9.44,147.18,78.8,83,20,5.82,haze
637,Suez,EG,29.97,32.53,73.11,73,0,6.69,clear sky
638,Skjervoy,NO,70.03,20.97,33.33,87,0,19.42,clear sky
639,Hokitika,NZ,-42.72,170.97,52.09,68,72,1.9,broken clouds
640,Kristiinankaupunki,FI,62.27,21.38,47.46,95,100,8.86,overcast clouds
641,Funadhoo,MV,6.15,73.27,81.32,80,72,10.45,light rain
642,Sambava,MG,-14.27,50.17,74.5,80,96,12.93,light rain
643,Vila Do Maio,CV,15.13,-23.22,80.6,78,50,18.34,scattered clouds
644,Sturgeon Bay,US,44.83,-87.38,42.8,70,90,8.05,overcast clouds
645,Makakilo City,US,21.35,-158.09,84.2,70,1,9.17,clear sky
646,Liverpool,GB,53.41,-2.98,55.4,82,75,13.87,broken clouds
647,Taldan,RU,53.67,124.8,21.96,83,34,12.71,scattered clouds
648,Pital,CO,2.27,-75.8,77.59,65,76,6.8,light rain
649,Olinda,BR,-8.01,-34.86,78.8,83,40,12.75,scattered clouds
650,Constantine,DZ,36.37,6.61,57.2,41,0,2.24,clear sky
651,Dauphin,CA,51.15,-100.05,32.0,85,90,5.82,overcast clouds
652,Puerto Carreno,CO,6.19,-67.49,86.61,66,68,2.86,light rain
653,Kondinskoye,RU,59.65,67.41,28.53,99,76,5.91,broken clouds
654,Hwange,ZW,-18.37,26.5,80.53,42,2,12.15,clear sky
655,Los Barrios,ES,36.18,-5.49,64.4,93,84,9.17,light rain
656,Maneadero,MX,31.72,-116.57,72.0,74,24,3.0,few clouds
657,Longonjo,AO,-12.91,15.25,66.02,73,100,4.12,overcast clouds
658,Bushehr,IR,28.97,50.84,71.6,73,0,2.48,clear sky
659,Alihe,CN,50.57,123.72,23.67,84,0,12.39,clear sky
660,Colima,MX,19.17,-104.0,91.4,74,40,11.41,scattered clouds
661,Luanda,AO,-8.84,13.23,75.74,83,62,10.54,broken clouds
662,Leh,IN,34.17,77.58,35.26,60,5,3.6,clear sky
663,Ibra,OM,22.69,58.53,66.07,41,72,4.76,broken clouds
664,Takoradi,GH,4.88,-1.76,77.68,91,91,9.98,overcast clouds
665,Shahr-E Babak,IR,30.12,55.12,46.81,41,0,4.63,clear sky
666,Torres,BR,-29.34,-49.73,67.53,92,82,9.62,light rain
667,Ihosy,MG,-22.4,46.12,63.25,81,32,11.03,scattered clouds
668,Lidzbark Warminski,PL,54.13,20.58,51.66,81,100,13.27,overcast clouds
669,Koungheul,SN,13.98,-14.8,82.42,32,27,5.46,scattered clouds
670,Statesville,US,35.78,-80.89,78.8,61,1,3.36,clear sky
671,Labuhan,ID,-6.88,112.21,79.27,82,96,5.48,light rain
672,Inhambane,MZ,-23.86,35.38,73.51,83,52,10.27,broken clouds
673,Sand Springs,US,36.14,-96.11,89.6,38,1,13.87,clear sky
674,Seoul,KR,37.57,126.98,55.4,93,90,3.78,overcast clouds
675,Northam,GB,51.03,-4.22,54.0,98,83,5.01,light rain
676,Bull Savanna,JM,17.89,-77.59,75.25,91,100,9.93,light rain
677,Kangalassy,RU,62.35,129.96,6.8,84,40,4.47,scattered clouds
678,Bandarban,BD,22.2,92.23,73.49,98,100,2.01,light rain
679,Bilibino,RU,68.05,166.44,20.95,96,86,1.81,overcast clouds
680,Nassjo,SE,57.65,14.7,51.8,100,90,10.29,heavy intensity rain
681,Grand Gaube,MU,-20.01,57.66,71.01,86,74,5.01,moderate rain
682,Chalmette,US,29.94,-89.96,84.2,62,1,12.75,clear sky
683,La Asuncion,VE,11.03,-63.86,91.4,55,39,17.22,scattered clouds
684,Liaozhong,CN,41.51,122.72,26.6,92,0,2.24,clear sky
685,Road Town,VG,18.42,-64.62,84.2,74,20,4.7,few clouds
686,Statesboro,US,32.45,-81.78,73.4,78,90,9.44,overcast clouds
687,Sabha,LY,27.04,14.43,71.92,45,27,14.74,scattered clouds
688,Sioux Lookout,CA,50.1,-91.92,33.8,86,90,2.24,overcast clouds
689,Kerouane,GN,9.27,-9.02,70.99,86,32,3.49,scattered clouds
690,Ballina,AU,-28.87,153.57,66.0,93,90,2.24,overcast clouds
691,Parker,US,32.77,-97.8,84.99,57,19,1.99,few clouds
692,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,84.69,67,84,1.07,heavy intensity rain
693,Talcahuano,CL,-36.72,-73.12,60.8,63,0,13.87,clear sky
694,Benguela,AO,-12.58,13.41,75.69,72,26,2.66,scattered clouds
695,Ambilobe,MG,-13.2,49.05,72.86,73,77,3.96,broken clouds
696,Muscat,OM,23.61,58.59,71.6,64,35,5.82,scattered clouds
697,Tupik,RU,54.43,119.93,13.59,92,72,3.02,broken clouds
698,Broken Hill,AU,-31.95,141.43,66.2,32,39,5.82,scattered clouds
699,Taltal,CL,-25.4,-70.48,62.1,67,33,7.72,scattered clouds
700,Qunduz,AF,36.73,68.86,53.92,39,0,2.17,clear sky
701,Santo Domingo,DO,18.5,-69.99,87.8,66,20,4.7,few clouds
702,Anchorage,US,61.22,-149.9,37.99,59,1,5.28,very heavy rain
703,Tashtyp,RU,52.79,89.9,36.1,80,69,2.13,broken clouds
704,Point Pedro,LK,9.82,80.23,81.81,81,100,16.13,overcast clouds
705,Moerai,PF,-22.43,-151.33,76.51,73,54,0.98,light rain
706,Wasilla,US,61.58,-149.44,41.0,35,1,16.11,clear sky
707,Smithers,CA,54.78,-127.17,35.6,80,75,3.36,broken clouds
708,Kanigoro,ID,-8.13,112.22,74.16,90,99,1.63,overcast clouds
709,Villacarrillo,ES,38.12,-3.08,60.35,60,100,4.79,light rain
710,Mankato,US,44.16,-94.0,35.01,86,90,0.34,overcast clouds
711,Maple Creek,CA,49.92,-109.48,28.49,94,100,13.49,overcast clouds
712,Kuybysheve,UA,47.36,36.65,47.68,73,100,5.97,overcast clouds
713,Ewa Beach,US,21.32,-158.01,84.2,70,1,9.17,clear sky
714,Majholi,IN,23.5,79.92,67.91,43,22,0.09,few clouds
715,Hashtrud,IR,37.48,47.05,48.74,76,0,3.78,clear sky
716,Puerto Escondido,MX,15.85,-97.07,87.8,62,40,5.82,scattered clouds
717,Pouembout,NC,-21.13,164.9,79.59,63,5,3.42,clear sky
718,Aden,YE,12.78,45.04,85.69,60,10,1.59,clear sky
719,Izhmorskiy,RU,56.19,86.64,42.91,67,100,13.85,overcast clouds
720,Victoria Point,AU,-27.58,153.3,71.01,82,67,1.66,broken clouds
721,Okha,RU,53.57,142.95,45.0,94,100,11.32,overcast clouds
722,Huangmei,CN,30.19,116.03,56.23,80,61,2.89,broken clouds
723,Kurkino,RU,53.43,38.66,37.62,93,100,8.55,overcast clouds
724,Jefferson,US,38.18,-85.65,82.4,54,1,5.82,clear sky
725,Vestmanna,FO,62.16,-7.17,37.4,86,78,1.12,broken clouds
726,Nekhayevskiy,RU,50.41,41.76,39.0,82,100,1.01,overcast clouds
727,Auki,SB,-8.77,160.7,82.36,77,91,2.73,light rain
728,Severobaykalsk,RU,55.65,109.32,29.98,93,92,2.42,overcast clouds
729,Araguaina,BR,-7.19,-48.21,88.34,38,22,3.02,few clouds
